objid,ra,dec,redshift,radius,magnitude,baryonic_density_proxy,Delta,KK_Mass_eV
1237645943979049320,56.6285657412951,0.865749697930196,0.07032809,3.42966,18.6594,2.9223879157896078,0.233388130429626,1.850616074901728e-21
1237645943979114582,56.7813870157235,1.00034293803214,0.03984664,3.786555,15.01756,68.62580648246852,5.480603238068451,2.380677050625158e-21
1237645943979114622,56.847420033255,0.875487656254738,0.0393708,15.47139,14.41695,7.147617973380249,0.5708240123836131,1.8808344212194953e-21
1237645943979114695,56.8376200025938,0.933106176907035,0.07041505,5.333491,17.31842,4.155362027980642,0.3318560721281333,1.8593836434430752e-21
1237645943979114726,56.8721370568829,1.0398805936064,0.04014628,7.552201,17.32375,2.0623051192661728,0.16470008432502378,1.8445245925990137e-21
1237645943979114890,56.7911060602372,0.95540962210159,0.1350555,2.019281,19.26493,4.826524134954465,0.3854565091253914,1.864173663973502e-21
1237645943979115143,56.8938649925012,1.01286087976044,0.04007165,4.233843,19.17026,1.1979163739222445,0.09566815596594373,1.8384228151035133e-21
1237645943979180452,56.9268573397787,0.973781158930109,0.03926044,4.293547,19.05771,1.292062605174646,0.10318687474392513,1.839086418881921e-21
1237645943979180535,56.9773270571597,0.898402120197426,0.04008322,18.0157,18.5931,0.11257908573774716,0.008990805841978776,1.8307899228219252e-21
1237645943979180612,57.0173229052629,1.04552781312669,0.01949213,7.763759,18.78801,0.5065845129190433,0.04045691940347116,1.8335571885919367e-21
1237645943979245589,57.0887482672584,1.00131328843581,0.03979781,6.043564,16.20706,9.007198813148936,0.7193341034743448,1.8942898213245432e-21
1237645943979245727,57.1013941376159,0.994964083188466,0.03884962,5.895797,17.09208,4.188735682994186,0.3345213633809237,1.8596215370101877e-21
1237645943979245736,57.1285931926184,0.892460212209378,0.02502873,3.27422,18.18203,4.977053235064011,0.3974780840367866,1.865249668950999e-21
1237645943979245899,57.0966308643726,1.00642096843352,0.0390997,5.722908,17.95354,2.010714784695833,0.16057997019898476,1.8441598453795763e-21
1237645943979311221,57.2483849503072,0.925978887679797,0.035788,14.53016,14.8515,5.430742446419024,0.4337106718674916,1.868496466967992e-21
1237645943979311256,57.2689700378638,0.899273029069569,0.1095298,5.026924,17.0518,5.979644445911507,0.4775471559832633,1.872432205363634e-21
1237645943979311273,57.2892121169487,0.891086408969911,0.1091017,5.311011,16.82152,6.622738362366086,0.5289060074352092,1.877053866179088e-21
1237645943979311388,57.3273340594895,0.907712921389809,0.1178263,3.170297,18.37691,4.436455202363314,0.35430477241574554,1.861388279098577e-21
1237645943979311429,57.2270325573901,1.00001593261018,0.1147309,3.721374,19.17482,1.5440642291853337,0.1233122617862517,1.840863868915818e-21
1237645943979311619,57.2813691836663,0.89182949583592,0.03625794,3.721034,18.60555,2.6088717100323957,0.2083500577200708,1.8483932895991543e-21
1237645943979376950,57.421656889938,0.913757499648545,0.1360623,3.555997,17.84332,5.764335210478501,0.4603521013327707,1.870887407403751e-21
1237645943979377067,57.4271597230016,0.917579255338808,0.1363701,2.287902,19.65534,2.6241530684404184,0.20957045958732595,1.848501570336486e-21
1237645943979377207,57.4972795319497,0.942526509767671,0.07097984,11.30342,17.71517,0.6419663587376373,0.05126880228835381,1.8345089974189855e-21
1237645943979442305,57.5268361924038,0.932086554141772,0.1187403,4.018443,17.36477,7.014171415659569,0.5601666857328891,1.8798725232641912e-21
1237645943979442317,57.5563220081639,0.925416476675844,0.1181179,3.171918,17.0571,14.94569437347505,1.1935950217120477,1.9379070061905953e-21
1237645943979507954,57.6747198792202,1.04075485470765,0.0371233,7.122797,14.54672,29.92339502148807,2.3897461327564096,2.0524286129951117e-21
1237645943979508039,57.72342665223,1.02211615421805,0.03656904,2.793019,18.04459,7.762761081244323,0.6199506526613722,1.8852748102049317e-21
1237645943979508109,57.7046790004628,0.960463191525081,0.03839651,6.501082,17.82738,1.7501558020521515,0.13977117424917554,1.842318777178314e-21
1237645943979573431,57.8361738408585,1.01543706664847,0.1193093,2.119885,18.27357,10.913081442309885,0.8715419541963081,1.908180138258558e-21
1237645943979638914,58.0750091631399,0.902527542159108,0.1186984,1.349901,19.31721,10.29229349061719,0.8219645046537657,1.903644607223352e-21
1237645943979638945,58.0593558135251,1.0092920120905,0.03829079,9.851483,16.50309,2.5808381836526775,0.2061112405268563,1.8481946659672378e-21
1237645943979704546,58.2487545391735,0.911074100469247,0.03801756,3.985813,16.22751,20.32179946221731,1.622942237690984,1.978259057943471e-21
1237645943979704597,58.1698573175944,0.942221053157348,0.08506674,3.021042,18.57424,4.073713420826556,0.3253354402596135,1.8588017654093446e-21
1237645943979704612,58.1194082007016,0.867978413758383,0.1239006,2.996649,18.7054,3.6691734871148074,0.29302801854362964,1.8559214508784084e-21
1237645943979704615,58.1388062686743,0.990758484350053,0.11983,3.88394,18.30851,3.1481178047156675,0.2514154006882719,1.8522181226290096e-21
1237645943979704700,58.1437055151929,0.96003659897777,0.06200153,11.30318,18.87766,0.22005675914035874,0.017574202017015293,1.831544369198945e-21
1237645943979770022,58.3871036581993,1.04258119674226,0.07624648,6.214191,15.42923,17.43969176166307,1.3927709711404799,1.9565231079661578e-21
1237645943979770023,58.380726252479,1.04766555431653,0.07588752,1.882212,18.82187,8.35439344325222,0.6671996746425553,1.8895553771981303e-21
1237645943979770136,58.3144786503018,0.861913704051609,0.03744578,9.15416,17.25205,1.4994880261672914,0.11975231116237248,1.8405493333351568e-21
1237645943979770176,58.2593946201597,1.04556048550893,0.1199057,5.113708,18.16544,2.071820609290729,0.16546001164848215,1.8445918756486938e-21
1237645943979770260,58.29771620043,0.864466884704235,0.1062404,3.549104,18.97437,2.041806342419793,0.16306300829606069,1.844379656197836e-21
1237645943979770291,58.3121161332288,0.913615890937741,0.1064055,5.872248,18.03316,1.7747092899609316,0.1417320681495352,1.8424921897385622e-21
1237645943979835545,58.4278239699535,0.932018225136344,0.03694114,3.611434,16.32196,22.69115671129685,1.8121641598371903,1.996308742473713e-21
1237646549576712337,52.3847159884546,1.27328492151448,0.109002,6.112577,17.58132,2.4832664099973125,0.19831895062821175,1.847503515136774e-21
1237646586102415745,87.4857945485601,-0.437006524874704,0.1075606,2.969551,17.70897,9.354712035447038,0.7470872504174723,1.896814983080231e-21
1237646586638631776,86.0206272550022,-0.168092536402181,0.1212948,2.797595,17.96889,8.296106407840046,0.6625447477077587,1.889133228735007e-21
1237646586639286761,87.5010359262949,-0.197174167042477,0.1195249,6.671866,17.67426,1.91338061460146,0.15280665582736855,1.8434718824905784e-21
1237646586639286849,87.5353520184452,-0.0106899586008848,0.1095455,4.649282,16.71046,9.57291542869227,0.7645134386821282,1.8984022510683462e-21
1237646586639483915,87.8868395523243,-0.123869912917329,0.1495817,2.557425,18.02051,9.466516308665453,0.7560161780795067,1.8976281104573817e-21
1237646586640401807,90.0901720097547,-0.0150478266971489,0.126261,3.118826,17.69711,8.573807094233183,0.684722516670647,1.8911453440202375e-21
1237646587169866225,73.1566203533891,0.403315174668064,0.1210211,0.9120584,19.6919,15.96594779719694,1.2750746356402143,1.9455010426357303e-21
1237646587175305670,85.4808056360877,0.289600353006093,0.05318839,7.761116,15.95683,6.877326625761857,0.5492379690143789,1.878886641347844e-21
1237646587175306089,85.5920211406099,0.370440380973511,0.05301767,7.369528,16.61021,4.178656320711697,0.3337164040165892,1.8595496862493074e-21
1237646587175371367,85.636965279422,0.407375724134304,0.1248497,3.219205,18.94434,2.5513305703449456,0.20375469960834133,1.8479856211653286e-21
1237646587175371616,85.7175745318452,0.312184719988049,0.1218914,5.451441,16.6183,7.579793388223277,0.6053384625505102,1.88395297010959e-21
1237646587175372001,85.6152709372312,0.361782495022219,0.1484322,7.356403,18.68498,0.6204074072280427,0.04954705845015164,1.834357393064648e-21
1237646587175372327,85.7384094505398,0.283343074389934,0.1498839,2.953612,18.94321,3.033954842050548,0.24229810305753613,1.8514077132245433e-21
1237646587175437486,85.7797349698074,0.309462203837918,0.1147904,7.935444,17.10183,2.291529949008407,0.18300646800959172,1.8461461005049522e-21
1237646587175502059,85.9961163909275,0.243688043592525,0.1210648,4.193026,17.91646,3.8757958133096415,0.30952931809906636,1.8573920387591837e-21
1237646587175568426,86.1662613990878,0.404535196092754,0.1206641,4.434554,17.76984,3.966104058415393,0.31674152711955056,1.858035153252981e-21
1237646587176092705,87.3959488393357,0.285613545290974,0.1193381,6.238555,17.84745,1.8657436986836295,0.14900227014488404,1.8431352758797477e-21
1237646587694612608,45.3907125717805,0.845976497134738,0.1334663,3.574742,18.12339,4.407117140764648,0.3519617722582556,1.8611789516842057e-21
1237646587698938097,55.2553052423525,0.848602831694655,0.1300828,2.149439,18.86076,6.180815086631685,0.49361307231194024,1.8738767145476152e-21
1237646587709817716,80.2038552354776,0.787040041723403,0.08010395,3.810994,18.15522,3.765611138772559,0.30072973504123046,1.8566076791949666e-21
1237646587709882563,80.3162288689701,0.823378551228203,0.08767803,1.315672,17.81284,43.30806058405431,3.458674065011803,2.1604841108427574e-21
1237646587709883085,80.3626921814238,0.822749640374856,0.08794557,5.307103,16.47364,9.137533181596348,0.7297428840535133,1.89523648565273e-21
1237646587709948506,80.4706747482816,0.83090097716022,0.140993,3.479018,18.8177,2.4547464945988726,0.1960412893708237,1.8473015427929583e-21
1237646587709948786,80.4248920587711,0.767694769845392,0.1389496,3.236477,18.76803,2.969223915419955,0.23712855322957996,1.850948364885461e-21
1237646587709948800,80.4357200159108,0.832379271919742,0.06487791,6.19549,17.78685,2.000362384549186,0.15975320544861366,1.844086661886717e-21
1237646587710210687,81.0171605516399,0.73051070557937,0.08550129,2.41252,17.70665,14.203590908194974,1.1343290565705695,1.9324019476101333e-21
1237646587710211004,80.9842185675133,0.759456984891919,0.1317314,4.274679,17.72692,4.440429555802399,0.3546221727559957,1.861416637967713e-21
1237646587710538208,81.8328605774899,0.78762631938326,0.1006068,3.043863,18.03118,6.617253874325921,0.5284680045256221,1.877014403151295e-21
1237646587710539083,81.7210894730163,0.830818856234556,0.1064974,2.332978,19.93069,1.9584059195153989,0.15640247268628432,1.843790091740273e-21
1237646587710669400,82.0386790197966,0.847177136346427,0.06774854,3.46188,18.95082,2.1930472080981867,0.1751414263234981,1.845449271277534e-21
1237646587712242267,85.7030737768616,0.672030881261745,0.05184619,8.517004,15.39363,9.593438539328604,0.7661524580594445,1.8985516098111353e-21
1237646587712242910,85.6603854970392,0.648243932098602,0.05386671,8.341949,17.55453,1.3666362595859687,0.1091424858003242,1.839612232439003e-21
1237646587712308444,85.8849696248277,0.709815687546609,0.1146805,3.919659,17.72818,5.275108874870968,0.4212814429826357,1.867382048861225e-21
1237646587712897596,87.1444671715385,0.697449995178145,0.1142115,6.07696,16.94155,4.529051348345969,0.36169969807880265,1.8620491081161867e-21
1237646587713028339,87.545881409243,0.671736573137649,0.1494735,7.358296,18.54393,0.7061118368796452,0.05639159695164637,1.834960147903627e-21
1237646587713029099,87.4512539947237,0.725302869487968,0.0415822,3.052301,17.78529,8.253331365267465,0.6591286415977098,1.8888234871112092e-21
1237646587713029177,87.4810276609431,0.638043411211753,0.1136948,6.487499,17.15468,3.2656782379890243,0.26080402756628585,1.853053020412733e-21
1237646588232401167,47.5137015029324,1.26788983038765,0.1335248,3.848346,18.48137,2.734662756531602,0.21839599892062614,1.8492848093441332e-21
1237646588232597741,47.9093145125408,1.26754957765348,0.1333634,3.782466,18.99019,1.7716337055027926,0.14148644541656907,1.842470467084195e-21
1237646588233253503,49.498925691597,1.26551928847476,0.03348958,4.736378,18.89068,1.2383268500123923,0.0988954227546864,1.8387076250456805e-21
1237646588233449635,49.9229730916582,1.26693549659197,0.08514857,3.649242,17.99577,4.75649090611589,0.3798635061368854,1.863673267359844e-21
1237646588234694942,52.7105899940748,1.26848513727278,0.08577748,3.819994,18.50237,2.7222414249397215,0.2174040048934088,1.8491967564251975e-21
1237646588246622698,79.9662277117742,1.24328375157858,0.08677593,3.032029,18.03412,6.650974739426572,0.531161024716333,1.8772570510428188e-21
1237646588246623255,79.9578089137973,1.17557157755151,0.1493216,4.769468,19.06117,1.043739504509266,0.08335526241975436,1.8373365935119387e-21
1237646588246688243,80.1082048592195,1.17670033213907,0.1499286,3.05282,18.24143,5.420328446292956,0.43287898761141297,1.868421876500342e-21
1237646588246688297,80.1351262715785,1.18667941555908,0.08704335,9.970702,15.63655,5.596654884158143,0.44696079292422763,1.8696852195650084e-21
1237646588246754110,80.3284368055254,1.11356288726268,0.07978687,4.058053,17.14898,8.39020496489626,0.6700596591227758,1.8898147917584002e-21
1237646588246754235,80.2482811691715,1.13739714658025,0.1386698,4.052877,18.07728,3.577347694598869,0.28569461495106685,1.8552682752354685e-21
1237646588247081807,81.0517900476276,1.13277158097924,0.02760175,7.961642,16.2286,5.088089116402542,0.4063456462848339,1.8660437683827206e-21
1237646588247344107,81.6700212391875,1.11040389130349,0.09943488,5.797102,17.23233,3.807554394014316,0.3040794128414007,1.8569062169957324e-21
1237646588247540577,82.138894235229,1.06307163479155,0.1051184,2.594866,18.24596,7.4711271692108845,0.5966601465887136,1.8831683556617804e-21
1237646588249244644,86.0549447351681,1.12946199583164,0.0505817,6.698324,16.16724,7.606269319508557,0.6074528868781871,1.8841441866605618e-21
1237646588249703128,86.9846152190893,1.17404007766896,0.1374329,3.679671,17.54234,7.10306877738102,0.5672662185978441,1.880513250835306e-21
1237646647834706365,72.8281399277077,0.538872139294755,0.1372496,1.216171,19.71781,8.767720835101246,0.7002088815030801,1.8925516410417072e-21
1237646706891425887,99.8432189710642,-0.241963424570272,0.05452774,1.969104,18.87407,7.275028369170712,0.5809992782715439,1.8817532691254516e-21
1237646791699271633,100.374515198103,-0.738091437377951,0.08317085,1.159847,18.77327,23.008621136308925,1.8375175457553174,1.9987396542640366e-21
1237646793310208211,101.042872578408,0.56180302911532,0.1288867,2.45277,13.36219,751.2947407590982,60.0,3.260011991869032e-20
1237646794374578866,79.7859738912545,1.38142666080569,0.08649507,5.170944,16.99279,5.966839155702698,0.47652449820217424,1.8723402944660042e-21
1237646794374644411,79.9262780223189,1.36024873608446,0.08914367,4.940088,17.43276,4.359399092478884,0.3481509071718675,1.8608385331295436e-21
1237646794374644459,79.7919012859807,1.36384920600672,0.08605768,5.089231,17.65743,3.339824699110781,0.2667255220556662,1.8535797917476996e-21
1237646794374775255,80.1194902084204,1.3196468965765,0.0877929,5.712163,15.46061,20.051867048018835,1.6013848595100262,1.9762131048799427e-21
1237646794374775501,80.1996064083496,1.32120289112588,0.09000331,5.978908,17.0551,4.214210825674055,0.33655586259656806,1.8598031490085958e-21
1237646794374775541,80.2154735892919,1.3113354870554,0.08640796,4.869212,17.25712,5.275147805138322,0.42128455203679843,1.8673823275392586e-21
1237646797063062112,119.565801322409,0.114221408041834,0.05640503,1.801398,20.90042,1.3446605001982077,0.10738745479620267,1.8394572672941742e-21
1237646797600064494,119.864533501744,0.577223096875309,0.09494595,7.917307,16.52628,3.911407185277789,0.31237331819938646,1.8576456123776504e-21
1237646797600326450,120.402007149603,0.525899166060336,0.09378362,4.53621,16.56046,11.5459506450865,0.9220842382115406,1.912815059773751e-21
1237646797600391839,120.518073644459,0.453748005205993,0.09391728,3.565459,16.6939,16.527573853038565,1.3199272900278252,1.9496940771876992e-21
1237646797600457568,120.756909227274,0.585627219418022,0.1148564,9.722318,15.9544,4.392384557774157,0.35078519676601094,1.861073843410282e-21
1237646797600522764,120.905096610494,0.529056788843353,0.09134324,8.229548,16.03389,5.697601027860238,0.4550225672100506,1.870408862619138e-21
1237646798137655820,121.37069489471,0.979036635258827,0.09697511,3.723686,16.46968,18.62867200286035,1.4877254684922874,1.965460933051211e-21
1237646798137852371,121.820751766195,0.931990370368578,0.1019892,5.769433,16.28448,9.203260848359461,0.7349920356738243,1.895714068232022e-21
1237646798137918215,122.087899886235,0.843146890967,0.1015183,5.790726,16.01315,11.7293506085681,0.9367309503631227,1.9141603222823126e-21
1237646798138573693,123.612777090055,0.948787094735607,0.06836367,6.683921,16.05639,8.460214683870115,0.6756507845633547,1.8903220370159694e-21
1237648675071460094,249.479311878075,0.79597771764627,0.08474916,3.312479,17.45277,9.51887738613718,0.7601978453771232,1.8980090406580653e-21
1237648675603153235,237.649480632532,1.12996854316495,0.08897925,3.380752,17.45192,9.145456170762506,0.7303756308626937,1.8952940483591377e-21
1237648675603218728,237.74497616477,1.20286757798458,0.1424906,3.593521,17.16021,10.589504169656667,0.8457003832309945,1.9058147077184737e-21
1237648675603284221,237.929171492867,1.13460247119238,0.08769272,4.997667,17.28245,4.891987847654138,0.39068458081136087,1.8646415322866415e-21
1237648675603284401,237.927604249963,1.15488401449068,0.08945534,6.282948,17.27139,3.126922153007168,0.24972267074685767,1.8520676340992052e-21
1237648675603611961,238.68714722799,1.08402394419129,0.1264581,4.588527,16.91744,8.122269901490931,0.6486617936351555,1.887874764097665e-21
1237648675603677570,238.889882877775,1.20231450034743,0.06984673,5.527265,17.03066,5.043307237082794,0.40276926991293216,1.865723459484167e-21
1237648675603743074,238.95211339806,1.20601241788535,0.1002968,7.210501,16.69891,4.022583956682394,0.32125213222853355,1.858437478221944e-21
1237648675603808635,239.15138455562,1.06863771134874,0.04958897,8.605379,16.69953,2.822591278286683,0.2254181581599872,1.8499082410820043e-21
1237648675603808673,239.159410391704,1.14460509296858,0.1480802,4.477527,17.17182,6.748318522978029,0.5389351068391309,1.877957691381801e-21
1237648675603808687,239.175064212082,1.06785072355811,0.05020094,6.790329,16.50062,5.444655003139508,0.43482175831325276,1.8685961205580618e-21
1237648675603874096,239.284388586155,1.08705538399252,0.03276557,11.56312,15.63163,4.18020840948342,0.33384035713545335,1.8595607501374192e-21
1237648675603939394,239.409240854992,1.09008012852862,0.09217949,7.371662,16.52342,4.523776830186309,0.3612784638115964,1.8620114592700086e-21
1237648675603939565,239.366466635442,1.10426363817545,0.1171812,5.831549,17.11164,4.205098195214282,0.33582810849698,1.859738183133729e-21
1237648675604070704,239.711028687138,1.12166772190146,0.1037619,2.724885,17.40096,14.754335123069314,1.1783126639349344,1.9364859696233045e-21
1237648675604267318,240.176249712123,1.14952373800928,0.06800771,4.449306,17.62254,4.512315413155665,0.3603631306080872,1.861929651743298e-21
1237648675604463996,240.597023753011,1.19663946440624,0.06836636,6.430314,15.3916,16.86147794733475,1.346593582989664,1.952191248459494e-21
1237648675604660546,241.061735597255,1.145021787447,0.1176502,4.717111,17.68382,3.7941964048904513,0.3030126153464229,1.8568111341709384e-21
1237648675604660569,241.079456201863,1.1385168226917,0.04806982,7.364064,15.82596,8.617492051960115,0.6882112905451553,1.8914620639051526e-21
1237648675604791584,241.328515529724,1.14357195887402,0.1050607,2.93488,17.40251,12.700338683571035,1.0142761284929627,1.9212984260053482e-21
1237648675604987914,241.766474543155,1.10819243999878,0.02725771,9.732749,14.6934,14.001319086934094,1.1181751976158398,1.930904172433284e-21
1237648675604988405,241.852654857948,1.13841484363252,0.05667758,4.740796,16.23611,14.251266601309144,1.1381365390826392,1.9327551440419394e-21
1237648675605053874,242.001596221703,1.07627361434789,0.1052944,4.825862,16.62916,9.5760455370263,0.7647634158080855,1.8984250299476608e-21
1237648675605053923,242.032774690535,1.08536356748174,0.0244775,5.03359,16.0306,15.275812662742398,1.219958972211725,1.940360920990878e-21
1237648675605119332,242.104730406433,1.10736196643851,0.08144762,9.263808,17.0355,1.7873965250237742,0.14274529779493567,1.8425818015676685e-21
1237648675605119520,242.186566640871,1.07892854544347,0.0277606,4.418511,16.77331,10.002858353173755,0.7988495974083619,1.9015336552177793e-21
1237648675605119699,242.103892401446,1.13532098806702,0.05574461,18.01253,17.53811,0.2975819365808931,0.02376552799612735,1.8320887551215113e-21
1237648675605184926,242.273332856091,1.0829775692964,0.05533386,4.414733,17.2624,6.386032350163483,0.5100021605670596,1.8753514288138852e-21
1237648675605250186,242.438397490384,1.17187636394415,0.05555231,13.2549,16.09402,2.0779691173070507,0.16595104460927,1.8446353524207432e-21
1237648675605250531,242.451059751996,1.08957908403602,0.05591223,9.320498,16.14748,4.000642689089497,0.31949985581269746,1.8582811729795528e-21
1237648675605316104,242.591052592067,1.24363458496336,0.05762954,4.472655,17.49148,5.038220840477138,0.4023630594341645,1.8656870817706695e-21
1237648675605381412,242.684985696596,1.16238765343234,0.1317776,3.614813,17.24625,9.667814950014439,0.7720923168113388,1.8990929891476528e-21
1237648675605381419,242.690510111464,1.21506587557357,0.02796681,7.758487,17.07635,2.454177253033169,0.19599582852557978,1.8472975117626577e-21
1237648675071525222,249.679882674704,0.798560673368842,0.1026237,5.430703,17.49669,3.4010412191264128,0.2716144038775019,1.854014815550784e-21
1237646798138638712,123.743041475178,1.00639863332928,0.0904626,5.416131,16.10942,12.270257585488315,0.9799289349283035,1.9181334576801447e-21
1237646798137459660,121.061604737861,1.00643834558467,0.09642675,9.266121,16.37992,3.267654010873408,0.2609618170018185,1.8530670552910073e-21
1237646798137065629,120.062324614895,0.987564717723915,0.01852783,1.460981,19.83407,5.458620024250621,0.4359370346771205,1.868696155287801e-21
1237646794374776036,80.168240460738,1.27711746296848,0.1436649,4.81974,18.39167,1.8935848842557368,0.15122572659107,1.84333199666566e-21
1237646794374775785,80.0880040711754,1.36404211925617,0.1428345,2.859499,18.74672,3.8791100617933356,0.3097940010500221,1.85741563666937e-21
1237646794374775564,80.2226585086061,1.38642739697346,0.08754358,3.432089,17.02203,13.184720185115813,1.0529598680640953,1.924869244543745e-21
1237648675071132414,248.728854432051,0.756608599798307,0.09085388,5.301136,16.41091,9.702822971252797,0.7748881320358394,1.8993478628775933e-21
1237648675071132296,248.704636869059,0.803722970716421,0.09088155,7.179093,16.38862,5.400237263698525,0.431274462928533,1.868277981448703e-21
1237648675070935742,248.235666526591,0.779437041294071,0.07374188,4.061126,17.68782,5.100104465717929,0.4073052177017652,1.866129719270748e-21
1237648675070607855,247.453535460749,0.814562287473447,0.0720602,8.39868,16.5525,3.3929536829581877,0.27096851599386884,1.8539573371279183e-21
1237648675070018476,246.213256075529,0.735962869003225,0.0566049,5.727541,16.86476,5.47217007199406,0.4370191703829886,1.8687932225847256e-21
1237648675070018322,246.163597401783,0.782917290377332,0.05639601,4.295962,15.94403,22.712614917921304,1.8138778579740447,1.9964729606151913e-21
1237648675070018180,246.120931082305,0.792977657020958,0.0569903,2.722897,17.04159,20.57318697629552,1.6430185806046222,1.980166354739464e-21
1237648675070017789,246.168418531115,0.815666680575602,0.05713774,11.01864,14.96719,8.489224364904162,0.6779675595487409,1.890532262343692e-21
1237648675069953090,246.025120831146,0.785291131523287,0.0573995,8.109276,17.47153,1.5610752423495537,0.12467079757051919,1.8409839150429773e-21
1237648675069953020,246.096302694018,0.791413869749349,0.05803312,6.297788,16.5959,5.79780929099587,0.46302541278043613,1.871127493113923e-21
1237648675069953008,246.095644089088,0.822249692154783,0.06000083,8.37392,15.57176,8.422448902800149,0.6726347287582675,1.890048393620062e-21
1237648675069952949,246.067612368159,0.753096243585364,0.0582104,3.47984,17.61861,7.403506263612543,0.5912597968780245,1.8826802700756377e-21
1237648675069952872,246.041950025098,0.739556986200301,0.05620848,3.967127,17.28193,7.767402176117357,0.6203213003942456,1.8853083515993436e-21
1237648675069952782,246.004068516519,0.790919279643092,0.05743192,18.20099,14.49114,4.823407761605281,0.3852076289046113,1.864151394220775e-21
1237648675069952364,246.062281005951,0.736560862510434,0.0574201,4.881876,17.23212,5.370052255232093,0.42886382378821897,1.868061814242072e-21
1237648675069952145,245.984026465294,0.816128650918666,0.05777619,5.642674,16.57181,7.384244698858614,0.5897215272449003,1.8825412638529577e-21
1237648675069952058,245.951800598251,0.79684636508516,0.05413438,5.18802,17.26359,4.619135654076103,0.3688940228232389,1.862692236081456e-21
1237648675069887257,245.927938183034,0.807282111411022,0.1042009,4.953172,16.33998,11.864274371451724,0.947506249768038,1.9151506095835654e-21
1237648675069887059,245.86289818086,0.826486582671851,0.05630004,7.592529,16.75826,3.434971050238245,0.2743241125394486,1.854255975554048e-21
1237648675069821590,245.731894706378,0.787622538399219,0.08477565,4.228328,17.56474,5.2694666701382245,0.42083084448167646,1.8673416601995114e-21
1237648675069821123,245.694411030815,0.776780301113565,0.05696096,3.891073,16.60095,15.117544049809574,1.2073193033031224,1.9391840530912555e-21
1237648675069756079,245.577559285558,0.76560136680611,0.1420054,6.272039,16.34285,7.379764443287657,0.5893637244816522,1.882508932364223e-21
1237648675069559475,245.192691242284,0.783092437249952,0.04733117,5.359711,16.75193,6.933384007297129,0.553714831036224,1.8792904375119474e-21
1237648675069559337,245.136179545643,0.782047899701638,0.1399294,4.659039,17.07437,6.818036286416207,0.5445029160880871,1.8784596517442372e-21
1237648675069493953,245.020907199464,0.791421323805428,0.05618966,4.03992,17.5825,5.678772489224575,0.4535188799660825,1.8702738670134937e-21
1237648675069493530,244.99511228798,0.776329877887107,0.074072,4.094675,16.04626,22.753967119448124,1.8171803329642227,1.9967894641974207e-21
1237648675069362990,244.746844560247,0.787076541973039,0.08456031,8.383498,16.1885,4.76156228776539,0.3802685174892376,1.863709498535877e-21
1237648675069297171,244.528459337179,0.758773470621823,0.1192615,2.483562,17.57105,15.185531167003058,1.2127488994526807,1.9396895102955396e-21
1237648675069296857,244.572952960161,0.750200144932049,0.04842826,4.776808,15.98433,17.70078100400224,1.4136221147602557,1.9584822839553933e-21
1237648675069231753,244.410359060226,0.814791354236705,0.03191336,4.923803,16.06219,15.506817039141161,1.2384074742868514,1.942079926111131e-21
1237648675069231617,244.357721383443,0.758055684234468,0.08418034,6.793024,16.21497,7.0775949120412145,0.5652318213933009,1.8803296256778187e-21
1237648675069231498,244.31423166423,0.779550420046871,0.05587652,2.716759,16.8691,24.224664505572672,1.9346333622218408,2.0080786476924383e-21
