object_id,right_ascension,declination,phz_median,phz_mode_1
-612746143484272829,61.27461435354714,-48.427282975076054,0.2199999988079071,0.2125292271375656
-609805748484266449,60.98057483214117,-48.42664496216607,0.8299999833106995,0.8630352020263672
-610481065484254753,61.04810657338075,-48.425475360279286,3.4200000762939453,4.007730484008789
-612468610484216594,61.24686104572197,-48.421659471567274,3.7300000190734863,3.79681658744812
-611426147484176758,61.14261476526439,-48.417675817794894,1.6799999475479126,1.5639253854751587
-611050793484171124,61.105079326704626,-48.417112436908255,0.8199999928474426,0.4264013171195984
-609538032484151275,60.95380329495585,-48.41512753862216,2.4600000381469727,3.3784046173095703
-611328897484151638,61.132889716674235,-48.41516383698765,0.10999999940395355,0.07767470180988312
-611160202484141815,61.11602022417165,-48.414181548729054,1.4299999475479126,1.3698971271514893
-609686973484120885,60.968697370054585,-48.41208858955668,4.489999771118164,4.494871616363525
-609692687484122968,60.96926870051577,-48.41229686808773,4.400000095367432,4.374420166015625
-612649731484118579,61.26497311297439,-48.41185790540605,0.8500000238418579,0.8551424741744995
-613007440484088472,61.30074403512672,-48.40884720113521,0.33000001311302185,0.3238731324672699
-610595805484085030,61.05958059853529,-48.40850300511107,3.990000009536743,4.128606796264648
-610644285484083929,61.064428507135574,-48.40839295710408,0.4300000071525574,0.44848448038101196
-609106573484068583,60.91065735692206,-48.40685837189144,2.180000066757202,2.367377281188965
-612668625484050995,61.26686259451527,-48.405099561906674,0.7599999904632568,0.8564319014549255
-610981090484034284,61.098109087300564,-48.40342845926168,0.6700000166893005,0.6648752093315125
-612449640484022574,61.24496400184721,-48.40225747588766,2.559999942779541,2.2946128845214844
-609764909483979020,60.976490987301965,-48.397902015747185,0.8399999737739563,0.8537992238998413
-610719345483960935,61.0719345564185,-48.39609354040482,0.6399999856948853,0.6809679865837097
-609711095483928215,60.97110957791835,-48.3928215849185,1.2999999523162842,1.2577775716781616
-611458901483860012,61.145890141460804,-48.386001298137046,3.569999933242798,3.6439309120178223
-609889475483846931,60.98894750533024,-48.38469310837423,0.4399999976158142,0.4040580093860626
-609630669483835178,60.963066980982724,-48.38351782873641,3.4200000762939453,3.966850757598877
-610996189483826812,61.09961891164338,-48.38268123796782,0.46000000834465027,0.554828405380249
-611237846483825848,61.12378461121349,-48.38258480994594,2.9100000858306885,3.600141763687134
-610746086483822541,61.0746086027728,-48.38225410543118,2.3499999046325684,0.3694261312484741
-609217327483795451,60.92173271023931,-48.37954516289209,1.4199999570846558,1.1191633939743042
-611625433483790538,61.16254331280975,-48.37905386403395,1.4800000190734863,1.2931935787200928
-609454270483782283,60.94542700842932,-48.37822831088581,2.7200000286102295,3.330946207046509
-612499248483781685,61.24992486141478,-48.378168587021484,0.44999998807907104,0.31053969264030457
-609992065485989180,60.99920656362738,-48.59891803409844,1.649999976158142,1.6366710662841797
-610188681485983013,61.01886819677877,-48.598301337898896,2.3499999046325684,3.134005308151245
-610726574485928166,61.07265745531814,-48.59281664634792,1.7699999809265137,1.52632737159729
-610203193485859333,61.020319311655605,-48.58593335232196,3.9200000762939453,4.011908531188965
-610916846485817215,61.09168465289811,-48.581721505038715,3.2899999618530273,3.9752731323242188
-611017827485807294,61.1017827598962,-48.580729483511405,0.6600000262260437,0.8707828521728516
-609299290485800729,60.92992904333979,-48.58007290805968,1.2599999904632568,1.2365005016326904
-610732114485799072,61.07321148678091,-48.579907285309694,0.2199999988079071,0.21219280362129211
-609564510485792049,60.95645102609297,-48.57920495888662,0.9300000071525574,0.9077543616294861
-611477405485739260,61.147740557590375,-48.57392605493975,3.25,3.283169746398926
-610288807485724427,61.02888078677553,-48.57244278420372,0.4099999964237213,0.35201266407966614
-610048935485706507,61.004893561575095,-48.570650740715266,3.440000057220459,3.665058135986328
-609666484485674054,60.96664842148189,-48.56740544540827,2.4800000190734863,2.6692452430725098
-610043360485673835,61.00433609350712,-48.567383590145866,1.2599999904632568,1.243431806564331
-610324233485659401,61.032423332207074,-48.5659401495317,0.949999988079071,0.9527777433395386
-611091478485629548,61.10914787313125,-48.56295480708056,1.7300000190734863,1.6987478733062744
-609587078485624695,60.95870789545102,-48.5624695556277,2.0199999809265137,2.3605403900146484
-610758488485604418,61.075848825588565,-48.56044181346258,2.640000104904175,2.704002618789673
-609664992485580058,60.96649923938209,-48.55800586980707,2.009999990463257,1.970230221748352
-609525568485531734,60.952556870540484,-48.553173474318584,0.33000001311302185,0.3382796049118042
-608987654485528707,60.8987654720571,-48.552870717303236,0.8299999833106995,0.8327348828315735
-611174496485522786,61.11744967293179,-48.55227863776252,0.7900000214576721,0.7903630137443542
-610883370485411710,61.08833704095628,-48.541171040112346,1.5199999809265137,1.37287175655365
-610238957485406514,61.023895715092635,-48.54065142948972,1.2200000286102295,0.24213851988315582
-609740606485359443,60.97406064971159,-48.535944386111986,1.2599999904632568,1.2978723049163818
-610914116485304881,61.091411651014354,-48.5304881321835,0.49000000953674316,0.48044857382774353
-610070752485271532,61.00707520847344,-48.52715323383635,2.880000114440918,3.627112865447998
-610466021485253163,61.04660214412508,-48.52531633800757,0.7900000214576721,0.8537413477897644
-610483594485243542,61.04835947222603,-48.5243542188355,1.090000033378601,0.7043834328651428
-609162605485172221,60.916260569042265,-48.5172221895413,3.0199999809265137,3.9579153060913086
-609464270485160069,60.94642702288788,-48.51600692721419,4.28000020980835,4.709749221801758
-611781924485132512,61.17819249795213,-48.51325122106615,3.3499999046325684,4.030492782592773
-609240298485113197,60.92402985301123,-48.51131976571825,1.5,1.5602043867111206
-610137357485102931,61.01373571701776,-48.51029316175206,0.5,0.5611270070075989
-610984687485102578,61.098468790283626,-48.510257809189945,4.130000114440918,4.258116245269775
